ctry,year,nace2,nace4,share4,rev4
DE,2018,10,1051,0.012832427792216772,3.0214e10
DE,2018,10,1052,0.0003531104940242611,8.314e8
DE,2018,10,1061,0.0021548064607073477,5.073500000000001e9
DE,2018,10,1062,0.0017097445330094606,4.0256000000000005e9
DE,2018,10,1071,0.009840204972274839,2.3168800000000004e10
DE,2018,10,1072,0.0013547228082621912,3.1897000000000005e9
DE,2018,10,1073,0.0002141852563584735,5.043e8
DE,2018,10,1081,0.00131169888109758,3.0884e9
DE,2018,10,1082,0.004006067010807118,9.4323e9
DE,2018,10,1083,0.0017878076900958919,4.2094e9
DE,2018,10,1084,0.0013665724387448431,3.2176000000000005e9
DE,2018,10,1085,0.0011324679110732375,2.6664e9
DE,2018,10,1086,0.0007066881777808131,1.6639e9
DE,2018,10,1089,0.005402454648830892,1.27201e10
DE,2018,10,1091,0.0034576287368914,8.141000000000001e9
DE,2018,10,1092,0.001909701738429983,4.496400000000001e9
DE,2018,11,1101,0.001228369221574414,2.8921999999999995e9
DE,2018,11,1102,0.0011458465261342963,2.6979e9
DE,2018,11,1103,6.672220693856022e-5,1.570976897812264e8
DE,2018,11,1104,1.5630601326179715e-5,3.6802310218775176e7
DE,2018,11,1105,0.0044800097583193536,1.05482e10
DE,2018,11,1106,0.0003290714587082,7.748e8
DE,2018,11,1107,0.0037458423299210645,8.8196e9
DE,2018,12,1200,0.008694400917934386,2.0471e10
DE,2018,13,1310,0.00024030352656731428,5.657955664561424e8
DE,2018,13,1320,0.0007638492268139181,1.7984859071604319e9
DE,2018,13,1330,0.0005740442674237929,1.3515894090175364e9
DE,2018,13,1391,0.00035981821793536347,8.471933614380414e8
DE,2018,13,1392,0.0010248788263690104,2.413081091225375e9
DE,2018,13,1393,0.0002904198505951388,6.837946418216865e8
DE,2018,13,1394,0.00010167667773102693,2.3939812408907828e8
DE,2018,13,1395,0.0006503654829136239,1.5312880009089625e9
DE,2018,13,1396,0.0011726795107900522,2.761078364337319e9
DE,2018,13,1399,0.00024208732793101653,5.699955335454246e8
DE,2018,14,1411,2.7394307029786915e-5,6.450000000000001e7
DE,2018,14,1412,0.00024191933773901747,5.696e8
DE,2018,14,1413,0.00191747407670355,4.5147e9
DE,2018,14,1414,0.00037315718071892685,8.786e8
DE,2018,14,1419,0.0002774257573931289,6.532e8
DE,2018,14,1420,1.593491423368928e-5,3.7518816115895495e7
DE,2018,14,1431,0.00032248833066228223,7.593e8
DE,2018,14,1439,6.637542223720538e-5,1.5628118388410455e8
DE,2018,15,1511,0.00027784216615739734,6.541804360178235e8
DE,2018,15,1512,0.00015926446393919907,3.749887855498072e8
DE,2018,15,1520,0.0009830652124801708,2.3146307784323697e9
DE,2018,16,1610,0.0030246934540682853,7.121652231438903e9
DE,2018,16,1621,0.002725902192984113,6.418147071809428e9
DE,2018,16,1622,0.00014470246290174466,3.407024987715168e8
DE,2018,16,1623,0.003968381162672296,9.343568527360338e9
DE,2018,16,1624,0.0009455989533444212,2.2264163289254622e9
DE,2018,16,1629,0.0007726100682846014,1.8191133416943533e9
DE,2018,17,1711,0.0005136538747569658,1.2094000000000002e9
DE,2018,17,1712,0.006721968339995884,1.58269e10
DE,2018,17,1721,0.006730972360290946,1.5848100000000002e10
DE,2018,17,1722,0.003532251678676416,8.3167e9
DE,2018,17,1723,0.0006012307136645947,1.4156e9
DE,2018,17,1724,0.0001998722618328329,4.706e8
DE,2018,17,1729,0.0011433406902974631,2.692e9
DE,2018,18,1811,0.0003618617310845952,8.520048209132575e8
DE,2018,18,1812,0.005850182929935952,1.3774277939229332e10
DE,2018,18,1813,0.0007388010342977153,1.7395098426979008e9
DE,2018,18,1814,0.0003845842693627946,9.055051236349235e8
DE,2018,18,1820,0.00017065263327440184,4.0180227352458555e8
DE,2018,19,1910,0.001614447254476779,3.801222195565143e9
DE,2018,19,1920,0.04051447179844639,9.539147780443486e10
DE,2018,20,2011,0.0007556152393200234,1.7790989523169045e9
DE,2018,20,2012,0.0019915861841489817,4.689197238606277e9
DE,2018,20,2013,0.0028919452116541906,6.809095990231596e9
DE,2018,20,2014,0.026854941905305497,6.323006276482104e10
DE,2018,20,2015,0.0017196394483069205,4.0488976156685476e9
DE,2018,20,2016,0.011462620746984568,2.6988784106734005e10
DE,2018,20,2017,0.0005617740863631021,1.3226992210834522e9
DE,2018,20,2020,0.0004551699465905621,1.0716993688932756e9
DE,2018,20,2030,0.005657706798103515,1.3321092155420559e10
DE,2018,20,2041,0.004043482280041791,9.52039439359106e9
DE,2018,20,2042,0.003745967539361854,8.819894806104136e9
DE,2018,20,2051,0.00014729209431520662,3.467997957751124e8
DE,2018,20,2052,0.0005566350023342265,1.3105992282089453e9
DE,2018,20,2053,0.001020681548611028,2.40319858479455e9
DE,2018,20,2059,0.009317753949114832,2.1938687080655876e10
DE,2018,20,2060,0.0009396878854451979,2.212498697094683e9
DE,2018,21,2110,0.0004489274494473062,1.0570013856479903e9
DE,2018,21,2120,0.03194944880290786,7.5225098614352e10
DE,2018,22,2211,0.003736073817336799,8.796599999999998e9
DE,2018,22,2219,0.005768264209214697,1.35814e10
DE,2018,22,2221,0.010718606612569492,2.5236999999999996e10
DE,2018,22,2222,0.004978416259086097,1.1721699999999998e10
DE,2018,22,2223,0.004440043800311556,1.04541e10
DE,2018,22,2229,0.012384180479980538,2.91586e10
DE,2018,23,2311,0.0006621777378316399,1.5590999999999998e9
DE,2018,23,2312,0.001924949112420205,4.5323e9
DE,2018,23,2313,0.0013365873522905335,3.147e9
DE,2018,23,2314,0.0006908037268829211,1.6264999999999998e9
DE,2018,23,2319,0.000769631376258556,1.8121e9
DE,2018,23,2320,0.0007554457971144493,1.7787e9
DE,2018,23,2331,0.0003719254986974325,8.756999999999999e8
DE,2018,23,2332,0.0008667643687812268,2.0408e9
DE,2018,23,2341,0.0001869608365040651,4.402e8
DE,2018,23,2342,0.00013979484359816119,3.291474904722762e8
DE,2018,23,2343,0.0002899347665218131,6.826525095277216e8
DE,2018,23,2344,0.000577021791173155,1.3586e9
DE,2018,23,2349,0.00012605628413086444,2.968e8
DE,2018,23,2351,0.0016923735693270064,3.9847e9
DE,2018,23,2352,0.0004596297529865953,1.0822e9
DE,2018,23,2361,0.0039535718736151545,9.308700000000002e9
DE,2018,23,2362,0.0005924815241326007,1.395e9
DE,2018,23,2363,0.001192480555775701,2.8077e9
DE,2018,23,2364,0.0005931610728341149,1.3966000000000002e9
DE,2018,23,2365,0.00012248865344791543,2.884e8
DE,2018,23,2369,0.00041520425662511137,9.775999999999999e8
DE,2018,23,2370,0.0009525149205535365,2.2427e9
DE,2018,23,2391,0.0005648748581335906,1.33e9
DE,2018,23,2399,0.0027556124564334958,6.4881e9
DE,2018,24,2410,0.017275147315540543,4.067440000000001e10
DE,2018,24,2420,0.003194261143260844,7.520900000000002e9
DE,2018,24,2431,0.00030210186961685947,7.113000000000001e8
DE,2018,24,2432,0.0011692484845426882,2.7530000000000005e9
DE,2018,24,2433,0.0007912070475316286,1.8629000000000002e9
DE,2018,24,2434,0.0007409629154134303,1.7446000000000002e9
DE,2018,24,2441,0.005193153648764552,1.2227300000000004e10
DE,2018,24,2442,0.006876905443941099,1.6191700000000006e10
DE,2018,24,2443,0.00086642459443047,2.0400000000000005e9
DE,2018,24,2444,0.00709363900793025,1.6702000000000004e10
DE,2018,24,2445,0.0006815024040309471,1.6046000000000002e9
DE,2018,24,2451,0.0031793110718275337,7.485700000000001e9
DE,2018,24,2452,0.0007998288216820887,1.8832000000000002e9
DE,2018,24,2453,0.0029339090469932567,6.907900000000001e9
DE,2018,24,2454,0.00043512352793824346,1.0245000000000004e9
DE,2018,25,2511,0.009739164574718462,2.2930900000000004e10
DE,2018,25,2512,0.0028289187726093287,6.6607e9
DE,2018,25,2521,0.0021171339795671602,4.984800000000001e9
DE,2018,25,2529,0.0009689090329775642,2.2813e9
DE,2018,25,2530,0.0003554039708918712,8.368000000000001e8
DE,2018,25,2540,0.0016417471910642066,3.8655000000000005e9
DE,2018,25,2550,0.010971271314151203,2.58319e10
DE,2018,25,2561,0.005032865098794914,1.18499e10
DE,2018,25,2562,0.009881614971273356,2.3266300000000008e10
DE,2018,25,2571,0.0005191327361629232,1.2223000000000002e9
DE,2018,25,2572,0.003885064870143765,9.147400000000002e9
DE,2018,25,2573,0.006795444543347096,1.5999900000000002e10
DE,2018,25,2591,0.00032350765371455336,7.617e8
DE,2018,25,2592,0.0012322341548142758,2.9013000000000005e9
DE,2018,25,2593,0.0030114625425535523,7.090500000000001e9
DE,2018,25,2594,0.0020348661148901098,4.7911e9
DE,2018,25,2599,0.005368349798373654,1.2639800000000002e10
DE,2018,26,2611,0.010825465645882585,2.54886e10
DE,2018,26,2612,0.0007393489872473341,1.7407999999999998e9
DE,2018,26,2620,0.002398849388138596,5.648099999999999e9
DE,2018,26,2630,0.0025931578449777826,6.1056e9
DE,2018,26,2640,0.0017990627154647189,4.2358999999999995e9
DE,2018,26,2651,0.01759559700009828,4.14289e10
DE,2018,26,2652,0.000244042927431249,5.746e8
DE,2018,26,2660,0.001959223850052822,4.612999999999999e9
DE,2018,26,2670,0.003304602863669194,7.780699999999999e9
DE,2018,26,2680,2.2679937913032884e-5,5.339999999999999e7
DE,2018,27,2711,0.00703170986904402,1.6556187607161646e10
DE,2018,27,2712,0.011551087597357915,2.719707964211208e10
DE,2018,27,2720,0.001649985484002918,3.8848970920297093e9
DE,2018,27,2731,0.0001037160429337982,2.4419981720859098e8
DE,2018,27,2732,0.0028576275662222537,6.728294963655048e9
DE,2018,27,2733,0.005691088699836263,1.339968996990154e10
DE,2018,27,2740,0.002996425284611956,7.055094719034932e9
DE,2018,27,2751,0.006634004289178301,1.5619788308086609e10
DE,2018,27,2752,0.0006974288046748158,1.6420987708363116e9
DE,2018,27,2790,0.017527034405284674,4.12674691099735e10
DE,2018,28,2811,0.022341657130674077,5.260351661246921e10
DE,2018,28,2812,0.005178120269021363,1.2191903850267822e10
DE,2018,28,2813,0.005873298810211346,1.3828704367178093e10
DE,2018,28,2814,0.00534223133226416,1.2578303972295027e10
DE,2018,28,2815,0.011585714414531463,2.7278608614729107e10
DE,2018,28,2821,0.0014327439460229056,3.3734010653379264e9
DE,2018,28,2822,0.009564990768836384,2.252080711219019e10
DE,2018,28,2823,0.0006041614582372631,1.4225004492331772e9
DE,2018,28,2824,0.0025397716021884073,5.979901888484694e9
DE,2018,28,2825,0.007486165690813109,1.7626205566449093e10
DE,2018,28,2829,0.014625464131754601,3.443571087497991e10
DE,2018,28,2830,0.006607466470463672,1.5557304913079302e10
DE,2018,28,2841,0.008286377011350774,1.951030616145804e10
DE,2018,28,2849,0.003051896654098771,7.185702269282842e9
DE,2018,28,2891,0.001020257753938526,2.4022007586277246e9
DE,2018,28,2892,0.0074839996286429795,1.7621105564838486e10
DE,2018,28,2893,0.0029185351793103694,6.8717021701199465e9
DE,2018,28,2894,0.0024075568661959578,5.668601790174474e9
DE,2018,28,2895,0.0007720525123259732,1.8178005740710506e9
DE,2018,28,2896,0.0035892924313273185,8.45100266887141e9
DE,2018,28,2899,0.011775520921165017,2.7725508755862534e10
DE,2018,29,2910,0.17587149360302584,4.1409010000000006e11
DE,2018,29,2920,0.0057878437061770725,1.36275e10
DE,2018,29,2931,0.0052282353504802155,1.23099e10
DE,2018,29,2932,0.03276745614086501,7.71511e10
DE,2018,30,3011,0.0019418104145765235,4.572e9
DE,2018,30,3012,0.0007809713452150724,1.8388e9
DE,2018,30,3020,0.0028877422070841424,6.7992e9
DE,2018,30,3030,0.013375259789345001,3.1492100000000004e10
DE,2018,30,3040,1.9646439670499103e-5,4.625761686066089e7
DE,2018,30,3091,0.0003257586587883188,7.67e8
DE,2018,30,3092,0.0008572506869600295,2.0184e9
DE,2018,30,3099,0.0006320407650815179,1.4881423831393414e9
DE,2018,31,3101,0.0024703294171791097,5.816399999999999e9
DE,2018,31,3102,0.002191459618795264,5.1598e9
DE,2018,31,3103,0.0003596086784824896,8.467e8
DE,2018,31,3109,0.0044409357079822935,1.04562e10
DE,2018,32,3211,3.134424431692313e-5,7.38001423523239e7
DE,2018,32,3212,0.0006449354335399427,1.5185029290244424e9
DE,2018,32,3213,4.3491200786625046e-5,1.0240019751867166e8
DE,2018,32,3220,0.00035667881270124726,8.398016198845749e8
DE,2018,32,3230,0.0004942876901901781,1.1638022448459969e9
DE,2018,32,3240,0.0017803360884509263,4.191808085534842e9
DE,2018,32,3250,0.016681508757968335,3.927667576036973e10
DE,2018,32,3291,0.0005068168935417936,1.1933023017483485e9
DE,2018,32,3299,0.0014793803767575427,3.483206718721066e9
DE,2018,33,3311,0.0007048603523309208,1.659596378032492e9
DE,2018,33,3312,0.0037372548712344567,8.79938079589004e9
DE,2018,33,3313,0.0008237811155586009,1.939595766950965e9
DE,2018,33,3314,0.0005536610962271562,1.303597154979005e9
DE,2018,33,3315,0.0005326800758577012,1.2541972627912457e9
DE,2018,33,3316,0.004299028062381787,1.0122077909184555e10
DE,2018,33,3317,0.0011301294959733352,2.6608941927613025e9
DE,2018,33,3319,8.485845890318029e-5,1.9979956394968182e8
DE,2018,33,3320,0.00759444982652426,1.7881160975460712e10
ES,2018,10,1011,0.023431892752177327,1.291311223825798e10
ES,2018,10,1012,0.0068954156986528285,3.8000036014109955e9
ES,2018,10,1013,0.02040734567677877,1.1246310658565392e10
ES,2018,10,1020,0.011831081672425381,6.520006179263078e9
ES,2018,10,1031,0.0008312605083033846,4.58100434159573e8
ES,2018,10,1032,0.005049258874492464,2.7826026371805887e9
ES,2018,10,1039,0.012957756305923683,7.14090676771468e9
ES,2018,10,1041,0.0191396779380738,1.054770999647441e10
ES,2018,10,1042,0.00031646328890659305,1.7440016528580993e8
ES,2018,10,1051,0.01629060104637517,8.977608508428253e9
ES,2018,10,1052,0.0014870508329068405,8.195007766727135e8
ES,2018,10,1061,0.005583653591138058,3.077102916289941e9
ES,2018,10,1062,0.0007256517731292808,3.999003790011204e8
ES,2018,10,1071,0.011233176548029036,6.190505866982834e9
ES,2018,10,1072,0.004762010373151215,2.6243024871533885e9
ES,2018,10,1073,0.0005079018036981387,2.7990026527235204e8
ES,2018,10,1081,0.0009673542391978482,5.331005052400531e8
ES,2018,10,1082,0.005136903237188499,2.830902682956418e9
ES,2018,10,1083,0.006122221848864416,3.3739031975790944e9
ES,2018,10,1084,0.002301980093502889,1.2686012023026285e9
ES,2018,10,1085,0.004348829806155623,2.3966022713530507e9
ES,2018,10,1086,0.0016757674730804968,9.23500875237646e8
ES,2018,10,1089,0.0038654248740184883,2.130202018875185e9
ES,2018,10,1091,0.023567805024763935,1.2988012309243689e10
ES,2018,10,1092,0.0020277965903275096,1.1175010590991547e9
ES,2018,11,1101,0.0020463033983661146,1.1277e9
ES,2018,11,1102,0.015268250469568295,8.414200000000002e9
ES,2018,11,1103,0.00017964355452535725,9.900000000000001e7
ES,2018,11,1104,0.0003416668151585901,1.8828960933260712e8
ES,2018,11,1105,0.007851874997845185,4.3271e9
ES,2018,11,1106,0.00020470363198872576,1.1281039066738847e8
ES,2018,11,1107,0.010993459704408326,6.0584e9
ES,2018,12,1200,0.0020278986706478734,1.1175573146756084e9
ES,2018,13,1310,0.0014056210388454552,7.746255256046925e8
ES,2018,13,1320,0.002061976744694153,1.1363374448032687e9
ES,2018,13,1330,0.0012619014593508,6.954229157055296e8
ES,2018,13,1391,0.00036619458512653346,2.0180664997034198e8
ES,2018,13,1392,0.0029576836189184196,1.6299537105384564e9
ES,2018,13,1393,0.000314658776317844,1.7340571409740984e8
ES,2018,13,1394,0.0004188191786283644,2.3080760561523756e8
ES,2018,13,1395,0.0006073603946573378,3.3471102946022534e8
ES,2018,13,1396,0.0010512216212279527,5.7931908983062e8
ES,2018,13,1399,0.0005679826815887264,3.130103143742173e8
ES,2018,14,1411,1.1250653025072809e-5,6.200137001436307e6
ES,2018,14,1412,0.0004445822566359416,2.450054137664347e8
ES,2018,14,1413,0.005201793864786083,2.8666633432769866e9
ES,2018,14,1414,0.00034133029580906375,1.8810415644680148e8
ES,2018,14,1419,0.0012346684384289578,6.804150348027843e8
ES,2018,14,1420,3.665535340426947e-5,2.020044635951829e7
ES,2018,14,1431,0.0003093929581895022,1.7050376753949842e8
ES,2018,14,1439,0.0006323955772964314,3.4850770080654085e8
ES,2018,15,1511,0.0010582638484766499,5.832e8
ES,2018,15,1512,0.0013144827363451392,7.244e8
ES,2018,15,1520,0.005739339379881337,3.1629e9
ES,2018,16,1610,0.00170516210290382,9.397e8
ES,2018,16,1621,0.004133071961034406,2.2777e9
ES,2018,16,1622,0.00030974903795432805,1.707e8
ES,2018,16,1623,0.003140495957747836,1.7307e9
ES,2018,16,1624,0.0027093514268869785,1.4931e9
ES,2018,16,1629,0.0016817540033747585,9.268000000000001e8
ES,2018,17,1711,0.0016260346032019592,8.960935233235519e8
ES,2018,17,1712,0.007828410317078332,4.31416881857211e9
ES,2018,17,1721,0.009902643276480362,5.457260556671823e9
ES,2018,17,1722,0.0035231657020164315,1.9415859668396478e9
ES,2018,17,1723,0.0009034735285506702,4.978964013645759e8
ES,2018,17,1724,1.2520520881702397e-5,6.89995012937452e6
ES,2018,17,1729,0.0013097553583206942,7.217947830989171e8
ES,2018,18,1811,0.0005866541533136161,3.233e8
ES,2018,18,1812,0.008969657114891852,4.9431e9
ES,2018,18,1813,0.001059352597291955,5.838e8
ES,2018,18,1814,0.00038251375044389194,2.108e8
ES,2018,18,1820,0.0002084953981309449,1.149e8
ES,2018,19,1910,8.298512637136711e-5,4.5732381172660984e7
ES,2018,19,1920,0.10238994936801155,5.6426210304151665e10
ES,2018,20,2011,0.002394697444430649,1.3196969277579641e9
ES,2018,20,2012,0.0017650391787509979,9.726977355688198e8
ES,2018,20,2013,0.0032321247920132387,1.7811958533928053e9
ES,2018,20,2014,0.016677234070265032,9.190678604186647e9
ES,2018,20,2015,0.003669074966006495,2.021995292813975e9
ES,2018,20,2016,0.01663150672647504,9.165478662851875e9
ES,2018,20,2017,0.0005675997276789474,3.127992718062371e8
ES,2018,20,2020,0.001974622837788461,1.0881974666865323e9
ES,2018,20,2030,0.00709789991940208,3.9115908938531876e9
ES,2018,20,2041,0.005182795211625989,2.8561933508087416e9
ES,2018,20,2042,0.008323465316059245,4.586989321532001e9
ES,2018,20,2051,0.0005608857922812105,3.090992804197822e8
ES,2018,20,2052,0.000847770437249374,4.67198912365326e8
ES,2018,20,2053,0.0017445344571308827,9.613977618750525e8
ES,2018,20,2059,0.006394388364347324,3.5238917964130406e9
ES,2018,20,2060,0.0008826103182322251,4.8639886766801065e8
ES,2018,21,2110,0.007132889145544867,3.93087315197421e9
ES,2018,21,2120,0.01943475944553251,1.071032684802579e10
ES,2018,22,2211,0.006136188323060081,3.3816e9
ES,2018,22,2219,0.0035516800936614317,1.9573000000000002e9
ES,2018,22,2221,0.00645718776543923,3.5585000000000005e9
ES,2018,22,2222,0.01022008512926987,5.6322e9
ES,2018,22,2223,0.0012233907521312713,6.742000000000001e8
ES,2018,22,2229,0.011690984778747186,6.442799999999999e9
ES,2018,23,2311,0.0016926331202785257,9.327953866773491e8
ES,2018,23,2312,0.0019677222937714766,1.084394636913505e9
ES,2018,23,2313,0.002280917487339308,1.2569937832905529e9
ES,2018,23,2314,0.0004149927043392998,2.286988689248604e8
ES,2018,23,2319,0.00029486801248419857,1.6249919632833323e8
ES,2018,23,2320,0.0010911023748107608,6.012970261675494e8
ES,2018,23,2331,0.006682525720464973,3.6826817865744786e9
ES,2018,23,2332,0.0006949812232704497,3.8299810580770236e8
ES,2018,23,2341,0.00019071155761285708,1.050994802098943e8
ES,2018,23,2342,0.0010295883709755956,5.673971938258233e8
ES,2018,23,2343,4.699742475901996e-5,2.5899871907100495e7
ES,2018,23,2344,2.939607262919395e-5,1.6199919880116912e7
ES,2018,23,2349,0.0003358773483743087,1.8509908455615067e8
ES,2018,23,2351,0.0033342767565520924,1.8374909123280761e9
ES,2018,23,2352,0.0008125655137872256,4.4779778532817006e8
ES,2018,23,2361,0.0028410759824400596,1.5656922565616696e9
ES,2018,23,2362,0.0005042696656575925,2.77898625597808e8
ES,2018,23,2363,0.0025656238944702053,1.4138930073146482e9
ES,2018,23,2364,0.00042460993797724595,2.3399884271279985e8
ES,2018,23,2365,0.0001377260439849272,7.589962462351072e7
ES,2018,23,2369,0.00048122459637421215,2.6519868840783986e8
ES,2018,23,2370,0.003951594281765165,2.177689229810531e9
ES,2018,23,2391,0.000250410989063504,1.3799931749729222e8
ES,2018,23,2399,0.004634417870059343,2.5539873687542343e9
ES,2018,24,2410,0.024034855930405722,1.3245399999999998e10
ES,2018,24,2420,0.0033714921647284217,1.858e9
ES,2018,24,2431,0.0002776309479028248,1.53e8
ES,2018,24,2432,0.0008541234456069257,4.707e8
ES,2018,24,2433,0.000634922017458813,3.499e8
ES,2018,24,2434,0.0006405472196712233,3.53e8
ES,2018,24,2441,0.0007943274412552565,4.377469422270329e8
ES,2018,24,2442,0.01280296023544556,7.055599999999999e9
ES,2018,24,2443,0.002022895298837053,1.1148e9
ES,2018,24,2444,0.009153292748406662,5.0443e9
ES,2018,24,2445,0.0001164961232376559,6.42e7
ES,2018,24,2446,0.00020550688746669534,1.1325305777297485e8
ES,2018,24,2451,0.0021568114031195918,1.1885999999999998e9
ES,2018,24,2452,0.0006726653097227265,3.707e8
ES,2018,24,2453,0.0013652910143927151,7.524000000000001e8
ES,2018,24,2454,0.0013168416921116339,7.257e8
ES,2018,25,2511,0.009266208222089825,5.106526735182171e9
ES,2018,25,2512,0.010744192476842036,5.921030999513098e9
ES,2018,25,2521,0.0004529218784360365,2.496013067857573e8
ES,2018,25,2529,0.0024466128553497913,1.3483070590514286e9
ES,2018,25,2530,0.00034586101774803106,1.9060099789008552e8
ES,2018,25,2540,0.0013388051358578035,7.378038627665535e8
ES,2018,25,2550,0.014886540490038284,8.203842951157835e9
ES,2018,25,2561,0.005030045861477136,2.7720145128610544e9
ES,2018,25,2562,0.008457263617094693,4.660724401187416e9
ES,2018,25,2571,0.00020795211245500716,1.1460059999057609e8
ES,2018,25,2572,0.0017605160515169976,9.702050795013692e8
